[step],Scenario,AC,District,Type,Value
8763,BAU,AC200,Jungnang,danger,7.66626738190719
8763,BAU,AC100,Jungnang,danger,16.1866569449508
8763,BAU,AC150,Jungnang,danger,11.9577105359096
8763,BAU,AC200,Jungnang,danger,7.72876412686839
8763,BAU,AC100,Jungnang,danger,16.2595698140722
8763,BAU,AC150,Jungnang,danger,11.8795896047081
8763,BAU,AC200,Jungnang,danger,7.71834800270819
8763,BAU,AC100,Jungnang,danger,16.6710067184001
8763,BAU,AC150,Jungnang,danger,12.0879120879121
8763,BAU,AC200,Jungnang,danger,7.75480443726889
8763,BAU,AC100,Jungnang,danger,15.7023071715015
8763,BAU,AC150,Jungnang,danger,11.1348367272538
8763,BAU,AC200,Jungnang,danger,7.20795791885839
8763,BAU,AC100,Jungnang,danger,15.988750585907
8763,BAU,AC150,Jungnang,danger,11.5254413832613
8763,BAU,AC200,Jungnang,danger,7.52564970574449
8763,BAU,AC100,Jungnang,danger,16.6970470288006
8763,BAU,AC150,Jungnang,danger,12.0774959637519
8763,BAU,AC200,Jungnang,danger,7.89021405135149
8763,BAU,AC100,Jungnang,danger,16.3220665590334
8763,BAU,AC150,Jungnang,danger,12.0045830946305
8763,BAU,AC200,Jungnang,danger,7.82771730639029
8763,BAU,AC100,Jungnang,danger,16.4418519868757
8763,BAU,AC150,Jungnang,danger,11.926462163429
8763,BAU,AC200,Jungnang,danger,7.62460288526639
8763,BAU,AC100,Jungnang,danger,16.5251809801573
8763,BAU,AC150,Jungnang,danger,11.7910525493464
8763,BAU,AC200,Jungnang,danger,7.65585125774699
8763,BAU,AC100,Jungnang,danger,16.1502005103901
8763,BAU,AC150,Jungnang,danger,11.5514816936618
8763,BAU,AC200,Jungnang,danger,7.61939482318629
8763,BAU,AC100,Jungnang,danger,16.4314358627155
8763,BAU,AC150,Jungnang,danger,11.9629185979897
8763,BAU,AC200,Jungnang,danger,7.58814645070569
8763,BAU,AC100,Jungnang,danger,16.3637310556742
8763,BAU,AC150,Jungnang,danger,12.0358314671111
8763,BAU,AC200,Jungnang,danger,7.83292536847039
8763,BAU,AC100,Jungnang,danger,16.5876777251185
8763,BAU,AC150,Jungnang,danger,12.0358314671111
8763,BAU,AC200,Jungnang,danger,7.86938180303109
8763,BAU,AC100,Jungnang,danger,15.8533409718244
8763,BAU,AC150,Jungnang,danger,11.5931461903026
8763,BAU,AC200,Jungnang,danger,7.60897869902609
8763,BAU,AC100,Jungnang,danger,16.1866569449508
8763,BAU,AC150,Jungnang,danger,11.5514816936618
8763,BAU,AC200,Jungnang,danger,7.67147544398729
8763,BAU,AC100,Jungnang,danger,16.4470600489558
8763,BAU,AC150,Jungnang,danger,11.7493880527056
8763,BAU,AC200,Jungnang,danger,7.89542211343159
8763,BAU,AC100,Jungnang,danger,16.7543357116817
8763,BAU,AC150,Jungnang,danger,12.1764491432738
8763,BAU,AC200,Jungnang,danger,7.99437529295349
8763,DEC,AC100,Jungnang,danger,4.1768657882402
8763,DEC,AC150,Jungnang,danger,4.1352012915994
8763,DEC,AC200,Jungnang,danger,4.0831206707984
8763,DEC,AC100,Jungnang,danger,3.6196031456695
8763,DEC,AC150,Jungnang,danger,3.5258580282277
8763,DEC,AC200,Jungnang,danger,3.4998177178272
8763,DEC,AC100,Jungnang,danger,3.8383417530337
8763,DEC,AC150,Jungnang,danger,3.7758450080725
8763,DEC,AC200,Jungnang,danger,3.7289724493516
8763,DEC,AC100,Jungnang,danger,4.2029060986407
8763,DEC,AC150,Jungnang,danger,4.0987448570387
8763,DEC,AC200,Jungnang,danger,4.0831206707984
8763,DEC,AC100,Jungnang,danger,3.9320868704755
8763,DEC,AC150,Jungnang,danger,3.853965939274
8763,DEC,AC200,Jungnang,danger,3.7862611322327
8763,DEC,AC100,Jungnang,danger,4.0362481120775
8763,DEC,AC150,Jungnang,danger,3.9893755533566
8763,DEC,AC200,Jungnang,danger,3.9372949325556
8763,DEC,AC100,Jungnang,danger,3.749804697672
8763,DEC,AC150,Jungnang,danger,3.697724076871
8763,DEC,AC200,Jungnang,danger,3.6508515181501
8763,DEC,AC100,Jungnang,danger,4.0466642362377
8763,DEC,AC150,Jungnang,danger,3.9841674912765
8763,DEC,AC200,Jungnang,danger,3.9529191187959
8763,DEC,AC100,Jungnang,danger,4.1195771053591
8763,DEC,AC150,Jungnang,danger,4.0674964845581
8763,DEC,AC200,Jungnang,danger,4.0206239258372
8763,DEC,AC100,Jungnang,danger,3.853965939274
8763,DEC,AC150,Jungnang,danger,3.7914691943128
8763,DEC,AC200,Jungnang,danger,3.7237643872715
8763,DEC,AC100,Jungnang,danger,3.7862611322327
8763,DEC,AC150,Jungnang,danger,3.7185563251914
8763,DEC,AC200,Jungnang,danger,3.6664757043904
8763,DEC,AC100,Jungnang,danger,4.0779126087183
8763,DEC,AC150,Jungnang,danger,4.0049997395969
8763,DEC,AC200,Jungnang,danger,3.9529191187959
8763,DEC,AC100,Jungnang,danger,3.9112546221551
8763,DEC,AC150,Jungnang,danger,3.8435498151138
8763,DEC,AC200,Jungnang,danger,3.7862611322327
8763,DEC,AC100,Jungnang,danger,3.9268788083954
8763,DEC,AC150,Jungnang,danger,3.8904223738347
8763,DEC,AC200,Jungnang,danger,3.8487578771939
8763,DEC,AC100,Jungnang,danger,4.062288422478
8763,DEC,AC150,Jungnang,danger,3.958127180876
8763,DEC,AC200,Jungnang,danger,3.9112546221551
8763,DEC,AC100,Jungnang,danger,3.9685433050362
8763,DEC,AC150,Jungnang,danger,3.8956304359148
8763,DEC,AC200,Jungnang,danger,3.8279256288735
8763,DEC,AC100,Jungnang,danger,4.1404093536795
8763,DEC,AC150,Jungnang,danger,4.0258319879173
8763,DEC,AC200,Jungnang,danger,3.9737513671163
8763,DEC,AC100,Jungnang,danger,4.0570803603979
8763,DEC,AC150,Jungnang,danger,3.9841674912765
8763,DEC,AC200,Jungnang,danger,3.9320868704755
8763,DEC,AC100,Jungnang,danger,4.0049997395969
8763,DEC,AC150,Jungnang,danger,3.9477110567158
8763,DEC,AC200,Jungnang,danger,3.8904223738347
8763,DEC,AC100,Jungnang,danger,3.8487578771939
8763,DEC,AC150,Jungnang,danger,3.8070933805531
8763,DEC,AC200,Jungnang,danger,3.749804697672
8763,INC,AC100,Jungnang,danger,30.1390552575387
8763,INC,AC150,Jungnang,danger,30.1390552575387
8763,INC,AC200,Jungnang,danger,30.1390552575387
8763,INC,AC100,Jungnang,danger,30.0713504504974
8763,INC,AC150,Jungnang,danger,30.0713504504974
8763,INC,AC200,Jungnang,danger,30.0817665746576
8763,INC,AC100,Jungnang,danger,29.5088797458466
8763,INC,AC150,Jungnang,danger,29.5088797458466
8763,INC,AC200,Jungnang,danger,29.5088797458466
8763,INC,AC100,Jungnang,danger,30.1286391333785
8763,INC,AC150,Jungnang,danger,30.1234310712984
8763,INC,AC200,Jungnang,danger,30.1234310712984
8763,INC,AC100,Jungnang,danger,29.9099005260143
8763,INC,AC150,Jungnang,danger,29.9099005260143
8763,INC,AC200,Jungnang,danger,29.9203166501745
8763,INC,AC100,Jungnang,danger,30.2744648716213
8763,INC,AC150,Jungnang,danger,30.2744648716213
8763,INC,AC200,Jungnang,danger,30.2744648716213
8763,INC,AC100,Jungnang,danger,29.8526118431332
8763,INC,AC150,Jungnang,danger,29.8474037810531
8763,INC,AC200,Jungnang,danger,29.8474037810531
8763,INC,AC100,Jungnang,danger,29.9776053330556
8763,INC,AC150,Jungnang,danger,29.9776053330556
8763,INC,AC200,Jungnang,danger,29.9828133951357
8763,INC,AC100,Jungnang,danger,29.7484506015312
8763,INC,AC150,Jungnang,danger,29.7536586636113
8763,INC,AC200,Jungnang,danger,29.7484506015312
8763,INC,AC100,Jungnang,danger,29.5088797458466
8763,INC,AC150,Jungnang,danger,29.5088797458466
8763,INC,AC200,Jungnang,danger,29.5088797458466
8763,INC,AC100,Jungnang,danger,30.519243789386
8763,INC,AC150,Jungnang,danger,30.5244518514661
8763,INC,AC200,Jungnang,danger,30.519243789386
8763,INC,AC100,Jungnang,danger,30.0244778917765
8763,INC,AC150,Jungnang,danger,30.0296859538566
8763,INC,AC200,Jungnang,danger,30.0296859538566
8763,INC,AC100,Jungnang,danger,29.6755377324098
8763,INC,AC150,Jungnang,danger,29.6755377324098
8763,INC,AC200,Jungnang,danger,29.6755377324098
8763,INC,AC100,Jungnang,danger,30.1078068850581
8763,INC,AC150,Jungnang,danger,30.1078068850581
8763,INC,AC200,Jungnang,danger,30.1078068850581
8763,INC,AC100,Jungnang,danger,30.1963439404198
8763,INC,AC150,Jungnang,danger,30.1963439404198
8763,INC,AC200,Jungnang,danger,30.1963439404198
8763,INC,AC100,Jungnang,danger,29.8890682776939
8763,INC,AC150,Jungnang,danger,29.8890682776939
8763,INC,AC200,Jungnang,danger,29.8890682776939
8763,INC,AC100,Jungnang,danger,30.1963439404198
8763,INC,AC150,Jungnang,danger,30.1963439404198
8763,INC,AC200,Jungnang,danger,30.1963439404198
8763,INC,AC100,Jungnang,danger,30.0869746367377
8763,INC,AC150,Jungnang,danger,30.0869746367377
8763,INC,AC200,Jungnang,danger,30.0869746367377
8763,INC,AC100,Jungnang,danger,30.1390552575387
8763,INC,AC150,Jungnang,danger,30.1494713816989
8763,INC,AC200,Jungnang,danger,30.1390552575387
8763,INC,AC100,Jungnang,danger,30.2328003749805
8763,INC,AC150,Jungnang,danger,30.2328003749805
8763,INC,AC200,Jungnang,danger,30.2328003749805
8763,BAU,AC100,Jungnang,age15,13.9591836734694
8763,BAU,AC150,Jungnang,age15,13.5510204081633
8763,BAU,AC200,Jungnang,age15,12.0816326530612
8763,BAU,AC100,Jungnang,age15,12.7755102040816
8763,BAU,AC150,Jungnang,age15,12.6122448979592
8763,BAU,AC200,Jungnang,age15,11.1020408163265
8763,BAU,AC100,Jungnang,age15,13.5918367346939
8763,BAU,AC150,Jungnang,age15,13.5102040816327
8763,BAU,AC200,Jungnang,age15,11.1428571428571
8763,BAU,AC100,Jungnang,age15,14.1224489795918
8763,BAU,AC150,Jungnang,age15,14.0408163265306
8763,BAU,AC200,Jungnang,age15,12.3673469387755
8763,BAU,AC100,Jungnang,age15,13.9591836734694
8763,BAU,AC150,Jungnang,age15,13.9183673469388
8763,BAU,AC200,Jungnang,age15,12.1224489795918
8763,BAU,AC100,Jungnang,age15,13.5510204081633
8763,BAU,AC150,Jungnang,age15,13.4285714285714
8763,BAU,AC200,Jungnang,age15,11.5918367346939
8763,BAU,AC100,Jungnang,age15,11.3877551020408
8763,BAU,AC150,Jungnang,age15,11.265306122449
8763,BAU,AC200,Jungnang,age15,9.6734693877551
8763,BAU,AC100,Jungnang,age15,13.6326530612245
8763,BAU,AC150,Jungnang,age15,13.5510204081633
8763,BAU,AC200,Jungnang,age15,11.7551020408163
8763,BAU,AC100,Jungnang,age15,13.0612244897959
8763,BAU,AC150,Jungnang,age15,12.7755102040816
8763,BAU,AC200,Jungnang,age15,11.3469387755102
8763,BAU,AC100,Jungnang,age15,14.8571428571429
8763,BAU,AC150,Jungnang,age15,14.6122448979592
8763,BAU,AC200,Jungnang,age15,12.4489795918367
8763,BAU,AC100,Jungnang,age15,13.7551020408163
8763,BAU,AC150,Jungnang,age15,13.5918367346939
8763,BAU,AC200,Jungnang,age15,11.4285714285714
8763,BAU,AC100,Jungnang,age15,12.7755102040816
8763,BAU,AC150,Jungnang,age15,12.734693877551
8763,BAU,AC200,Jungnang,age15,11.0612244897959
8763,BAU,AC100,Jungnang,age15,14.0408163265306
8763,BAU,AC150,Jungnang,age15,13.8367346938776
8763,BAU,AC200,Jungnang,age15,12.1632653061224
8763,BAU,AC100,Jungnang,age15,13.6734693877551
8763,BAU,AC150,Jungnang,age15,13.5510204081633
8763,BAU,AC200,Jungnang,age15,11.9591836734694
8763,BAU,AC100,Jungnang,age15,12.4489795918367
8763,BAU,AC150,Jungnang,age15,12.4081632653061
8763,BAU,AC200,Jungnang,age15,10.8571428571429
8763,BAU,AC100,Jungnang,age15,13.8775510204082
8763,BAU,AC150,Jungnang,age15,13.7959183673469
8763,BAU,AC200,Jungnang,age15,12.0408163265306
8763,BAU,AC100,Jungnang,age15,14.0816326530612
8763,BAU,AC150,Jungnang,age15,13.8775510204082
8763,BAU,AC200,Jungnang,age15,12.2040816326531
8763,BAU,AC100,Jungnang,age15,12.9387755102041
8763,BAU,AC150,Jungnang,age15,12.8979591836735
8763,BAU,AC200,Jungnang,age15,11.5918367346939
8763,BAU,AC100,Jungnang,age15,13.6734693877551
8763,BAU,AC150,Jungnang,age15,13.469387755102
8763,BAU,AC200,Jungnang,age15,12.2448979591837
8763,BAU,AC100,Jungnang,age15,14.0408163265306
8763,BAU,AC150,Jungnang,age15,13.8775510204082
8763,BAU,AC200,Jungnang,age15,12.0816326530612
8763,DEC,AC100,Jungnang,age15,3.10204081632653
8763,DEC,AC150,Jungnang,age15,2.81632653061224
8763,DEC,AC200,Jungnang,age15,2.81632653061224
8763,DEC,AC100,Jungnang,age15,3.18367346938776
8763,DEC,AC150,Jungnang,age15,2.61224489795918
8763,DEC,AC200,Jungnang,age15,2.61224489795918
8763,DEC,AC100,Jungnang,age15,3.14285714285714
8763,DEC,AC150,Jungnang,age15,2.89795918367347
8763,DEC,AC200,Jungnang,age15,2.89795918367347
8763,DEC,AC100,Jungnang,age15,3.51020408163265
8763,DEC,AC150,Jungnang,age15,2.93877551020408
8763,DEC,AC200,Jungnang,age15,2.93877551020408
8763,DEC,AC100,Jungnang,age15,3.30612244897959
8763,DEC,AC150,Jungnang,age15,2.93877551020408
8763,DEC,AC200,Jungnang,age15,2.89795918367347
8763,DEC,AC100,Jungnang,age15,2.97959183673469
8763,DEC,AC150,Jungnang,age15,2.77551020408163
8763,DEC,AC200,Jungnang,age15,2.73469387755102
8763,DEC,AC100,Jungnang,age15,2.20408163265306
8763,DEC,AC150,Jungnang,age15,1.91836734693878
8763,DEC,AC200,Jungnang,age15,1.87755102040816
8763,DEC,AC100,Jungnang,age15,3.26530612244898
8763,DEC,AC150,Jungnang,age15,2.85714285714286
8763,DEC,AC200,Jungnang,age15,2.77551020408163
8763,DEC,AC100,Jungnang,age15,2.93877551020408
8763,DEC,AC150,Jungnang,age15,2.69387755102041
8763,DEC,AC200,Jungnang,age15,2.6530612244898
8763,DEC,AC100,Jungnang,age15,4.24489795918367
8763,DEC,AC150,Jungnang,age15,3.83673469387755
8763,DEC,AC200,Jungnang,age15,3.75510204081633
8763,DEC,AC100,Jungnang,age15,2.85714285714286
8763,DEC,AC150,Jungnang,age15,2.44897959183673
8763,DEC,AC200,Jungnang,age15,2.44897959183673
8763,DEC,AC100,Jungnang,age15,3.10204081632653
8763,DEC,AC150,Jungnang,age15,2.69387755102041
8763,DEC,AC200,Jungnang,age15,2.6530612244898
8763,DEC,AC100,Jungnang,age15,2.69387755102041
8763,DEC,AC150,Jungnang,age15,2.28571428571429
8763,DEC,AC200,Jungnang,age15,2.24489795918367
8763,DEC,AC100,Jungnang,age15,2.73469387755102
8763,DEC,AC150,Jungnang,age15,2.61224489795918
8763,DEC,AC200,Jungnang,age15,2.61224489795918
8763,DEC,AC100,Jungnang,age15,3.38775510204082
8763,DEC,AC150,Jungnang,age15,2.81632653061224
8763,DEC,AC200,Jungnang,age15,2.77551020408163
8763,DEC,AC100,Jungnang,age15,3.10204081632653
8763,DEC,AC150,Jungnang,age15,2.69387755102041
8763,DEC,AC200,Jungnang,age15,2.69387755102041
8763,DEC,AC100,Jungnang,age15,3.75510204081633
8763,DEC,AC150,Jungnang,age15,3.10204081632653
8763,DEC,AC200,Jungnang,age15,3.10204081632653
8763,DEC,AC100,Jungnang,age15,2.85714285714286
8763,DEC,AC150,Jungnang,age15,2.48979591836735
8763,DEC,AC200,Jungnang,age15,2.44897959183673
8763,DEC,AC100,Jungnang,age15,3.06122448979592
8763,DEC,AC150,Jungnang,age15,2.6530612244898
8763,DEC,AC200,Jungnang,age15,2.57142857142857
8763,DEC,AC100,Jungnang,age15,2.81632653061224
8763,DEC,AC150,Jungnang,age15,2.48979591836735
8763,DEC,AC200,Jungnang,age15,2.44897959183673
8763,INC,AC100,Jungnang,age15,14.0408163265306
8763,INC,AC150,Jungnang,age15,14.0408163265306
8763,INC,AC200,Jungnang,age15,14.0408163265306
8763,INC,AC100,Jungnang,age15,12.7755102040816
8763,INC,AC150,Jungnang,age15,12.7755102040816
8763,INC,AC200,Jungnang,age15,12.8571428571429
8763,INC,AC100,Jungnang,age15,12.8571428571429
8763,INC,AC150,Jungnang,age15,12.8571428571429
8763,INC,AC200,Jungnang,age15,12.8571428571429
8763,INC,AC100,Jungnang,age15,13.7142857142857
8763,INC,AC150,Jungnang,age15,13.6734693877551
8763,INC,AC200,Jungnang,age15,13.6734693877551
8763,INC,AC100,Jungnang,age15,14.1224489795918
8763,INC,AC150,Jungnang,age15,14.1224489795918
8763,INC,AC200,Jungnang,age15,14.2040816326531
8763,INC,AC100,Jungnang,age15,13.5510204081633
8763,INC,AC150,Jungnang,age15,13.5510204081633
8763,INC,AC200,Jungnang,age15,13.5510204081633
8763,INC,AC100,Jungnang,age15,13.7959183673469
8763,INC,AC150,Jungnang,age15,13.7551020408163
8763,INC,AC200,Jungnang,age15,13.7551020408163
8763,INC,AC100,Jungnang,age15,14.4897959183673
8763,INC,AC150,Jungnang,age15,14.4897959183673
8763,INC,AC200,Jungnang,age15,14.530612244898
8763,INC,AC100,Jungnang,age15,14.1632653061224
8763,INC,AC150,Jungnang,age15,14.2040816326531
8763,INC,AC200,Jungnang,age15,14.1632653061224
8763,INC,AC100,Jungnang,age15,14.0816326530612
8763,INC,AC150,Jungnang,age15,14.0816326530612
8763,INC,AC200,Jungnang,age15,14.0816326530612
8763,INC,AC100,Jungnang,age15,14.3265306122449
8763,INC,AC150,Jungnang,age15,14.3673469387755
8763,INC,AC200,Jungnang,age15,14.3265306122449
8763,INC,AC100,Jungnang,age15,14.2448979591837
8763,INC,AC150,Jungnang,age15,14.2857142857143
8763,INC,AC200,Jungnang,age15,14.2857142857143
8763,INC,AC100,Jungnang,age15,12.8163265306122
8763,INC,AC150,Jungnang,age15,12.8163265306122
8763,INC,AC200,Jungnang,age15,12.8163265306122
8763,INC,AC100,Jungnang,age15,13.3877551020408
8763,INC,AC150,Jungnang,age15,13.3877551020408
8763,INC,AC200,Jungnang,age15,13.3877551020408
8763,INC,AC100,Jungnang,age15,13.2244897959184
8763,INC,AC150,Jungnang,age15,13.2244897959184
8763,INC,AC200,Jungnang,age15,13.2244897959184
8763,INC,AC100,Jungnang,age15,14.8979591836735
8763,INC,AC150,Jungnang,age15,14.8979591836735
8763,INC,AC200,Jungnang,age15,14.8979591836735
8763,INC,AC100,Jungnang,age15,13.6326530612245
8763,INC,AC150,Jungnang,age15,13.6326530612245
8763,INC,AC200,Jungnang,age15,13.6326530612245
8763,INC,AC100,Jungnang,age15,13.1020408163265
8763,INC,AC150,Jungnang,age15,13.1020408163265
8763,INC,AC200,Jungnang,age15,13.1020408163265
8763,INC,AC100,Jungnang,age15,13.3877551020408
8763,INC,AC150,Jungnang,age15,13.469387755102
8763,INC,AC200,Jungnang,age15,13.3877551020408
8763,INC,AC100,Jungnang,age15,13.2244897959184
8763,INC,AC150,Jungnang,age15,13.2244897959184
8763,INC,AC200,Jungnang,age15,13.2244897959184
8763,BAU,AC100,Jungnang,age1564,16.4666802250695
8763,BAU,AC150,Jungnang,age1564,10.4399701715138
8763,BAU,AC200,Jungnang,age1564,5.50471154498
8763,BAU,AC100,Jungnang,age1564,16.2429665785371
8763,BAU,AC150,Jungnang,age1564,10.4467493729239
8763,BAU,AC200,Jungnang,age1564,5.51149074639008
8763,BAU,AC100,Jungnang,age1564,16.1751745644363
8763,BAU,AC150,Jungnang,age1564,10.6840214222765
8763,BAU,AC200,Jungnang,age1564,5.59962036472104
8763,BAU,AC100,Jungnang,age1564,16.3175377940479
8763,BAU,AC150,Jungnang,age1564,10.9348518744492
8763,BAU,AC200,Jungnang,age1564,5.87078842112399
8763,BAU,AC100,Jungnang,age1564,16.4802386278896
8763,BAU,AC150,Jungnang,age1564,10.9009558673988
8763,BAU,AC200,Jungnang,age1564,5.89790522676429
8763,BAU,AC100,Jungnang,age1564,16.9073283167243
8763,BAU,AC150,Jungnang,age1564,11.1111111111111
8763,BAU,AC200,Jungnang,age1564,5.93180123381466
8763,BAU,AC100,Jungnang,age1564,16.1751745644363
8763,BAU,AC150,Jungnang,age1564,10.3857365602332
8763,BAU,AC200,Jungnang,age1564,5.54538675344044
8763,BAU,AC100,Jungnang,age1564,15.9717985221341
8763,BAU,AC150,Jungnang,age1564,10.3043861433123
8763,BAU,AC200,Jungnang,age1564,5.50471154498
8763,BAU,AC100,Jungnang,age1564,16.8395363026236
8763,BAU,AC150,Jungnang,age1564,10.9823062843197
8763,BAU,AC200,Jungnang,age1564,5.88434682394414
8763,BAU,AC100,Jungnang,age1564,16.1751745644363
8763,BAU,AC150,Jungnang,age1564,10.7111382279168
8763,BAU,AC200,Jungnang,age1564,5.77587960138296
8763,BAU,AC100,Jungnang,age1564,16.6903938716019
8763,BAU,AC150,Jungnang,age1564,10.9687478814996
8763,BAU,AC200,Jungnang,age1564,5.87078842112399
8763,BAU,AC100,Jungnang,age1564,16.7310690800624
8763,BAU,AC150,Jungnang,age1564,10.7111382279168
8763,BAU,AC200,Jungnang,age1564,5.76910039997288
8763,BAU,AC100,Jungnang,age1564,16.2768625855874
8763,BAU,AC150,Jungnang,age1564,10.4264117686936
8763,BAU,AC200,Jungnang,age1564,5.69452918446207
8763,BAU,AC100,Jungnang,age1564,16.5751474476307
8763,BAU,AC150,Jungnang,age1564,10.8873974645787
8763,BAU,AC200,Jungnang,age1564,5.59962036472104
8763,BAU,AC100,Jungnang,age1564,16.6497186631415
8763,BAU,AC150,Jungnang,age1564,11.1585655209816
8763,BAU,AC200,Jungnang,age1564,6.00637244932547
8763,BAU,AC100,Jungnang,age1564,16.6497186631415
8763,BAU,AC150,Jungnang,age1564,10.826384651888
8763,BAU,AC200,Jungnang,age1564,5.8165548098434
8763,BAU,AC100,Jungnang,age1564,15.8836689038031
8763,BAU,AC150,Jungnang,age1564,10.5077621856145
8763,BAU,AC200,Jungnang,age1564,5.72842519151244
8763,BAU,AC100,Jungnang,age1564,16.426005016609
8763,BAU,AC150,Jungnang,age1564,10.5213205884347
8763,BAU,AC200,Jungnang,age1564,5.80977560843333
8763,BAU,AC100,Jungnang,age1564,16.5209138363501
8763,BAU,AC150,Jungnang,age1564,10.5619957968951
8763,BAU,AC200,Jungnang,age1564,5.89790522676429
8763,BAU,AC100,Jungnang,age1564,16.9615619280049
8763,BAU,AC150,Jungnang,age1564,11.0772151040607
8763,BAU,AC200,Jungnang,age1564,6.06738526201613
8763,DEC,AC100,Jungnang,age1564,2.54897973018778
8763,DEC,AC150,Jungnang,age1564,2.54897973018778
8763,DEC,AC200,Jungnang,age1564,2.52864212595756
8763,DEC,AC100,Jungnang,age1564,2.18968205545387
8763,DEC,AC150,Jungnang,age1564,2.18968205545387
8763,DEC,AC200,Jungnang,age1564,2.18290285404379
8763,DEC,AC100,Jungnang,age1564,2.36594129211579
8763,DEC,AC150,Jungnang,age1564,2.36594129211579
8763,DEC,AC200,Jungnang,age1564,2.35916209070571
8763,DEC,AC100,Jungnang,age1564,2.63710934851874
8763,DEC,AC150,Jungnang,age1564,2.63710934851874
8763,DEC,AC200,Jungnang,age1564,2.63033014710867
8763,DEC,AC100,Jungnang,age1564,2.54220052877771
8763,DEC,AC150,Jungnang,age1564,2.54220052877771
8763,DEC,AC200,Jungnang,age1564,2.52186292454749
8763,DEC,AC100,Jungnang,age1564,2.55575893159786
8763,DEC,AC150,Jungnang,age1564,2.55575893159786
8763,DEC,AC200,Jungnang,age1564,2.53542132736764
8763,DEC,AC100,Jungnang,age1564,2.42695410480645
8763,DEC,AC150,Jungnang,age1564,2.42017490339638
8763,DEC,AC200,Jungnang,age1564,2.40661650057623
8763,DEC,AC100,Jungnang,age1564,2.67778455697919
8763,DEC,AC150,Jungnang,age1564,2.67778455697919
8763,DEC,AC200,Jungnang,age1564,2.67100535556911
8763,DEC,AC100,Jungnang,age1564,2.72523896684971
8763,DEC,AC150,Jungnang,age1564,2.72523896684971
8763,DEC,AC200,Jungnang,age1564,2.71168056402956
8763,DEC,AC100,Jungnang,age1564,2.20324045827402
8763,DEC,AC150,Jungnang,age1564,2.20324045827402
8763,DEC,AC200,Jungnang,age1564,2.18290285404379
8763,DEC,AC100,Jungnang,age1564,2.31848688224527
8763,DEC,AC150,Jungnang,age1564,2.31848688224527
8763,DEC,AC200,Jungnang,age1564,2.30492847942512
8763,DEC,AC100,Jungnang,age1564,2.56253813300793
8763,DEC,AC150,Jungnang,age1564,2.56253813300793
8763,DEC,AC200,Jungnang,age1564,2.54897973018778
8763,DEC,AC100,Jungnang,age1564,2.40661650057623
8763,DEC,AC150,Jungnang,age1564,2.40661650057623
8763,DEC,AC200,Jungnang,age1564,2.39305809775608
8763,DEC,AC100,Jungnang,age1564,2.39983729916616
8763,DEC,AC150,Jungnang,age1564,2.39983729916616
8763,DEC,AC200,Jungnang,age1564,2.39305809775608
8763,DEC,AC100,Jungnang,age1564,2.53542132736764
8763,DEC,AC150,Jungnang,age1564,2.53542132736764
8763,DEC,AC200,Jungnang,age1564,2.52186292454749
8763,DEC,AC100,Jungnang,age1564,2.47440851467697
8763,DEC,AC150,Jungnang,age1564,2.47440851467697
8763,DEC,AC200,Jungnang,age1564,2.45407091044675
8763,DEC,AC100,Jungnang,age1564,2.60321334146838
8763,DEC,AC150,Jungnang,age1564,2.60321334146838
8763,DEC,AC200,Jungnang,age1564,2.58287573723815
8763,DEC,AC100,Jungnang,age1564,2.56931733441801
8763,DEC,AC150,Jungnang,age1564,2.56931733441801
8763,DEC,AC200,Jungnang,age1564,2.55575893159786
8763,DEC,AC100,Jungnang,age1564,2.48796691749712
8763,DEC,AC150,Jungnang,age1564,2.48796691749712
8763,DEC,AC200,Jungnang,age1564,2.45407091044675
8763,DEC,AC100,Jungnang,age1564,2.54220052877771
8763,DEC,AC150,Jungnang,age1564,2.54220052877771
8763,DEC,AC200,Jungnang,age1564,2.52864212595756
8763,INC,AC100,Jungnang,age1564,27.794725781303
8763,INC,AC150,Jungnang,age1564,27.794725781303
8763,INC,AC200,Jungnang,age1564,27.794725781303
8763,INC,AC100,Jungnang,age1564,27.801504982713
8763,INC,AC150,Jungnang,age1564,27.801504982713
8763,INC,AC200,Jungnang,age1564,27.801504982713
8763,INC,AC100,Jungnang,age1564,27.2184936614467
8763,INC,AC150,Jungnang,age1564,27.2184936614467
8763,INC,AC200,Jungnang,age1564,27.2184936614467
8763,INC,AC100,Jungnang,age1564,27.6659209545116
8763,INC,AC150,Jungnang,age1564,27.6659209545116
8763,INC,AC200,Jungnang,age1564,27.6659209545116
8763,INC,AC100,Jungnang,age1564,27.3676360924683
8763,INC,AC150,Jungnang,age1564,27.3676360924683
8763,INC,AC200,Jungnang,age1564,27.3676360924683
8763,INC,AC100,Jungnang,age1564,28.1065690461664
8763,INC,AC150,Jungnang,age1564,28.1065690461664
8763,INC,AC200,Jungnang,age1564,28.1065690461664
8763,INC,AC100,Jungnang,age1564,27.340519286828
8763,INC,AC150,Jungnang,age1564,27.340519286828
8763,INC,AC200,Jungnang,age1564,27.340519286828
8763,INC,AC100,Jungnang,age1564,27.5710121347705
8763,INC,AC150,Jungnang,age1564,27.5710121347705
8763,INC,AC200,Jungnang,age1564,27.5710121347705
8763,INC,AC100,Jungnang,age1564,27.2998440783676
8763,INC,AC150,Jungnang,age1564,27.2998440783676
8763,INC,AC200,Jungnang,age1564,27.2998440783676
8763,INC,AC100,Jungnang,age1564,26.8930919937631
