no,date,type,work,h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23,h24
95,2010-02-17,pm10,home,28,35,43,23,44,22,24,28,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,77,81,72,67,92
96,2010-02-17,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,36,33,26,53.36666667,36,47.73333333,35,61,66,58,75,-999,-999,-999,-999,-999
97,2010-02-18,pm10,home,58,60,61,67,73,85,59,43,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,72,58,51,66,37
98,2010-02-18,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,44,54,47,68,76,79,81,71,61,50,48,-999,-999,-999,-999,-999
99,2010-02-19,pm10,home,59,54,46,41,60,63,61,53,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,53,57,44,51,51
100,2010-02-19,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,52,56,78,96,73,52,47,47,38,61,31,-999,-999,-999,-999,-999
101,2010-02-20,pm10,home,58,49,75,54,62,59,65,70,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,81,75,88,70,64
102,2010-02-20,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,85,83,96,89,91,82,103,79,68,70,63,-999,-999,-999,-999,-999
103,2010-02-21,pm10,home,68,71,83,80,59,57,73,66,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,40,67,37,42,57
104,2010-02-21,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,84,80,82,74,67,52,63,52,49,55,49,-999,-999,-999,-999,-999
105,2010-02-22,pm10,home,47,39,57,38,34,42,46,43,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,73,80,95,79,68
106,2010-02-22,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,43,65,91,92,87,97,107,68,74,85,69,-999,-999,-999,-999,-999
107,2010-02-23,pm10,home,73,78,88,63,71,63,69,56,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,109,121,113,100,103
108,2010-02-23,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,68,68,73,65,78,59,61,53,59,59,92,-999,-999,-999,-999,-999
109,2010-02-24,pm10,home,87,75,65,76,87,87,94,84,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,61,57,58,59,48
110,2010-02-24,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,69,81,71,78,69,65,51,47,46,41,65,-999,-999,-999,-999,-999
111,2010-02-25,pm10,home,53,46,37,43,41,40,41,40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,38,32,35,42,45
112,2010-02-25,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,23,24,23,14,8,9,19,12,21,30,24,-999,-999,-999,-999,-999
113,2010-02-26,pm10,home,35,32,39,24,17,16,14,32,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,45,40,46,61,70
114,2010-02-26,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,32,38,24,15,16,19,24,28,26,41,37,-999,-999,-999,-999,-999
115,2010-02-27,pm10,home,56,48,31,26,15,29,21,19,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,38,46,46,53,48
116,2010-02-27,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,17,17,27,43,28,17,31,26,33,31,58,-999,-999,-999,-999,-999
117,2010-02-28,pm10,home,40,38,38,40,49,45,35,56,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,72,77,75,74,96
118,2010-02-28,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,57,63,62,71,72,58,71,65,61,64,61,-999,-999,-999,-999,-999
119,2010-03-01,pm10,home,76,72,75,74,53,56,31,15,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,10,10,9,5,6
120,2010-03-01,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,8,16,8,8,13,9,9,8,7,25,16,-999,-999,-999,-999,-999
121,2010-03-02,pm10,home,5,4,7,5,4,4,5,5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,28,52,63,64,69
122,2010-03-02,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,6,11,32,43,37,41,37,38,27,34,39,-999,-999,-999,-999,-999
123,2010-03-03,pm10,home,65,72,91,84,96,80,95,98,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,61,53.83333333,72,68,72
124,2010-03-03,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,74,94,105,89,94,99,85,63,59,50,55,-999,-999,-999,-999,-999
125,2010-03-04,pm10,home,52,65,45,35,35,33,44,37,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,21,14,22,30,32
126,2010-03-04,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,29,26,39.66666667,38.33333333,38.83333333,39.36666667,9,9,23,26,30,-999,-999,-999,-999,-999
127,2010-03-05,pm10,home,28,29,17,30,39,20,46,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,78,97,90,94,96
128,2010-03-05,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,18,21,20,16,28,53,52,32,39,37,56,-999,-999,-999,-999,-999
129,2010-03-06,pm10,home,89,98,91,86,86,67,93,93,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,36,21,14,13,13
130,2010-03-06,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,92,95,97,93,95,87,92,98,92,69,57,-999,-999,-999,-999,-999
131,2010-03-07,pm10,home,11,27,26,22,17,10,14,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,18,14,12,17,29
132,2010-03-07,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,14,8,6,8,7,15,12,23,12,7,20,-999,-999,-999,-999,-999
133,2010-03-08,pm10,home,19,12,10,8,6,6,7,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,19,13,13,15,13
134,2010-03-08,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,7,5,20,35.42857143,36.14285714,37.78571429,39.96428571,38.65,32,21,15,-999,-999,-999,-999,-999
135,2010-03-09,pm10,home,16,10,7,7,7,8,7,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,42,37,33,20,20
136,2010-03-09,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,4,11,20,13,11,14,73.14285714,57.85714286,52.28571429,35,51,-999,-999,-999,-999,-999
137,2010-03-10,pm10,home,14,11,9,20,11,25,19,16,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,23,41,30,31,17
138,2010-03-10,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,11,30,29,44,34,33,36,41,33,31,37,-999,-999,-999,-999,-999
139,2010-03-11,pm10,home,32,23,28,22,31,32,32,28,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,78,93,84,61,56
140,2010-03-11,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,20,42,37,39,46,50,66,49,61,45,84,-999,-999,-999,-999,-999
141,2010-03-12,pm10,home,64,69,55,64,66,75,56,58,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,97,81,91,119,120
142,2010-03-12,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,68,63,57,68,50,75,79,108,132,173,130,-999,-999,-999,-999,-999
143,2010-03-13,pm10,home,111,112,108,104,112,127,120,139,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,132,134,124,111,106
144,2010-03-13,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,173,181,184,154,134,139,108,141,114,116,127,-999,-999,-999,-999,-999
145,2010-03-14,pm10,home,86,69,71,60,74,47,69,68,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,96,89,86,86,95
146,2010-03-14,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,88,62,67,57,55,89,124,165,152,123,102,-999,-999,-999,-999,-999
147,2010-03-15,pm10,home,78,64,68,67,43,25,32,44,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,264,332,366,362,363
148,2010-03-15,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,26,25,18,10,9,8,16,44,13,50,154,-999,-999,-999,-999,-999
149,2010-03-16,pm10,home,372,384,333,401,420,449,442,491,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,43,45,45,47,58.06666667
150,2010-03-16,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,520,521,485,372,249,186,130,85,66,38,44,-999,-999,-999,-999,-999
151,2010-03-17,pm10,home,48,57,32,48,52,55,54,76,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,52,58,49,44,25
152,2010-03-17,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,52,65,50,28,40,44,40,39,45,43,36,-999,-999,-999,-999,-999
153,2010-03-18,pm10,home,23,52,61,51,47,50,43,49,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,48,43,36,43,61
154,2010-03-18,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,45,55,63,42,47,49,41,44,24,15,18,-999,-999,-999,-999,-999
155,2010-03-19,pm10,home,46,25,28,46,24,27,43,45,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,64,81,69,83,91
156,2010-03-19,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,51,49,43,43,23,19,23,51,38,49,57,-999,-999,-999,-999,-999
157,2010-03-20,pm10,home,72,98,87,83,91,91,80,96,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,340,187,113,91,80
158,2010-03-20,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,94,112,106,77,75,54,56,62,131,200,360,-999,-999,-999,-999,-999
159,2010-03-21,pm10,home,62,79,77,57,39,44,27,33,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,58,55,70,54,67
160,2010-03-21,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,42,47,45,66,55,65,45,40,23,31,29,-999,-999,-999,-999,-999
161,2010-03-22,pm10,home,45,58,44,50,49,64,43,52,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,35,126.3333333,36,22,19
162,2010-03-22,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,58,53,69,73,72,83,69,53,53,40,40,-999,-999,-999,-999,-999
163,2010-03-23,pm10,home,13,29,26,21,33,32,30,45,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,65,84,65,85,91
164,2010-03-23,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,27,38,45,47,50,73,65,60,64,43,69,-999,-999,-999,-999,-999
165,2010-03-24,pm10,home,71,66,54,57,54,66,44,44,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,110,103,98,98,107
166,2010-03-24,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,69,39,53,58,70,92,89,104,112,103,112,-999,-999,-999,-999,-999
167,2010-03-25,pm10,home,81,91,82,80,81,99,80,63,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,48,41,44,44,66
168,2010-03-25,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,70,59,68,78,52,36,52,42,31,30,24,-999,-999,-999,-999,-999
169,2010-03-26,pm10,home,38,44,30,39,28,32,23,26,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,70,75,71,79,86
170,2010-03-26,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,16,39,38,26,60,61.73333333,61.33333333,65,63,66,71,-999,-999,-999,-999,-999
171,2010-03-27,pm10,home,92,90,88,85.13333333,76,70,76,78,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,122,116,120,113,109
172,2010-03-27,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,78,86,80,99,106,102,107,122,113,113,113,-999,-999,-999,-999,-999
173,2010-03-28,pm10,home,111,107,105,100,105,91,82,74,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,50,50,45,44,52
174,2010-03-28,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,65,58,50,47,54,43,42,49,40,43,48,-999,-999,-999,-999,-999
175,2010-03-29,pm10,home,49,51,47,51,48,47,40,46,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,78,79,84,88,90
176,2010-03-29,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,47,49,49,53,57,61,56,58,62,63,68,-999,-999,-999,-999,-999
177,2010-03-30,pm10,home,86,84,78,83,79,79,88,86,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,56,62,51,46,51
178,2010-03-30,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,83,81,76,65,65,65,57,52,63,61,60,-999,-999,-999,-999,-999
