no,date,type,work,h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23,h24
148,2010-03-15,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,36,28,22,15,16,16,6,6,25,57,99,-999,-999,-999,-999,-999
149,2010-03-16,pm10,home,329,398,317,300,410,466,442,451,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,35,34,36,32,37
150,2010-03-16,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,489,499,436,327,176,110,91,47.4,102,49,44,-999,-999,-999,-999,-999
151,2010-03-17,pm10,home,37,40,49,63,68,69,71,65,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,38,25,45,37,38
152,2010-03-17,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,61,59,51,50,43,53,42,44,40,43,43,-999,-999,-999,-999,-999
153,2010-03-18,pm10,home,43,39,45,31,27,32,40,39,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,28,26,33,39,38
154,2010-03-18,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,43,47,37,29,36,41,47,43,41,42,34,-999,-999,-999,-999,-999
155,2010-03-19,pm10,home,31,37,25,28,33,33,44,38,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,68,79,83,86,75
156,2010-03-19,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,39,45,41,36,40,42,48,58,59,61,62,-999,-999,-999,-999,-999
157,2010-03-20,pm10,home,69,72,68,64,67,66,66,69,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,466,198,40,31,28
158,2010-03-20,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,75,85,113,110,33,35,60,58,85,239,327,-999,-999,-999,-999,-999
159,2010-03-21,pm10,home,44,45,50,45,27,28,24,21,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,40,41,49,46,46
160,2010-03-21,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,24,34,41,50,65,58,42,43,43,40,39,-999,-999,-999,-999,-999
161,2010-03-22,pm10,home,47,43,54,44,52,52,59,60,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,31,26,32,32,23
162,2010-03-22,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,61,71,76,36.86666667,34.26666667,85,93,56,35,28,35,-999,-999,-999,-999,-999
163,2010-03-23,pm10,home,25,23,22,25,24,25,31,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,51,55,58,67,63
164,2010-03-23,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,31,36,59,60,76,94,74,62,56,43,44,-999,-999,-999,-999,-999
165,2010-03-24,pm10,home,62,54,57,58,56,48,42,49,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,104,95,83,82,78
166,2010-03-24,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,62,57,62,68,82,106,96,94,78,83,110,-999,-999,-999,-999,-999
167,2010-03-25,pm10,home,80,82,77,70,69,64,53,46,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,32,25,34,34,37
168,2010-03-25,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,40,39,64,75,31,23,23,36,38,34,32,-999,-999,-999,-999,-999
169,2010-03-26,pm10,home,39,29,31,28,22,23,19,22,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,65,87,86,83,78
170,2010-03-26,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,20,23,40,39,46,64,63,66,66,66,60,-999,-999,-999,-999,-999
171,2010-03-27,pm10,home,84,70,52,56,51,55,64,65,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,121,117,117,103,102
172,2010-03-27,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,72,73,87,110,109,114,114,109,110,113,113,-999,-999,-999,-999,-999
173,2010-03-28,pm10,home,103,91,78,73,60,49,37,40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,49,59,49,49,46
174,2010-03-28,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,30,45,46,44,41,37,42,42,43,46,55,-999,-999,-999,-999,-999
175,2010-03-29,pm10,home,42,37,32,37,38,42,43,45,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,82,80,74,70,70
176,2010-03-29,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,49,62,67,69,62,56,52,63,72,70,70,-999,-999,-999,-999,-999
177,2010-03-30,pm10,home,61,65,69,69,60,73,73,72,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,42,49,50,49,50
178,2010-03-30,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,67,62,66,78,68,64,59,58,64,63,61,-999,-999,-999,-999,-999
179,2010-03-31,pm10,home,45,48,46,44,45,43,52,52,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,14,16,23,28,26
180,2010-03-31,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,35,41,30,27,18,14,11,12,11,15,12,-999,-999,-999,-999,-999
