no,date,type,work,h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23,h24
124,2010-03-03,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,103,109,98,92,83,85,86,85,71,55,62,-999,-999,-999,-999,-999
125,2010-03-04,pm10,home,38,24,27,34,30,35,36,33,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,16,14,15,19,16
126,2010-03-04,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,37,34,34,33,29,30,23,19,19,15,17,-999,-999,-999,-999,-999
127,2010-03-05,pm10,home,26,19,24,23,26,27,36,23,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,67,81,92,82,94
128,2010-03-05,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,34,20,26,34,38,32,17,26,22,25,49,-999,-999,-999,-999,-999
129,2010-03-06,pm10,home,89,86,87,80,80,80,74,85,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,18,15,17,16,23
130,2010-03-06,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,74,87,87,89,81,74,65,54,59,54,22,-999,-999,-999,-999,-999
131,2010-03-07,pm10,home,11,14,12,15,13,14,11,8,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,16,22,11,9,9
132,2010-03-07,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,15,14,18,14,19,17,23,19,25,21,22,-999,-999,-999,-999,-999
133,2010-03-08,pm10,home,11,13,11,9,10,9,8,14,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,17,15,14,24,14
134,2010-03-08,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,13,18,17,9,14,14,13,17,17,16,22,-999,-999,-999,-999,-999
135,2010-03-09,pm10,home,17,16,11,9,13,16,15,24,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,37,34,32,25,20
136,2010-03-09,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,19,19,15,17,13,27,17,21,31,37,40,-999,-999,-999,-999,-999
137,2010-03-10,pm10,home,19,16,18,20,23,19,21,22,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,25,19,29,30,26
138,2010-03-10,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,26,28,33,38,39,40,44,53,46,34,40,-999,-999,-999,-999,-999
139,2010-03-11,pm10,home,24,26,30,25,29,28,24,32,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,61,57,65,70,68
140,2010-03-11,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,38,42,39.63333333,42,47,47,41,44,53,58,62,-999,-999,-999,-999,-999
141,2010-03-12,pm10,home,68,65,64,65,57,55,50,48,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,77,55,60,68,76
142,2010-03-12,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,48,55,46,54,49,56,72,86,125,147,128,-999,-999,-999,-999,-999
143,2010-03-13,pm10,home,73,64,55,56,63,62,75,84,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,80,78,77,82,74
144,2010-03-13,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,116,112,100,105,96,86,89,94,87,86,93,-999,-999,-999,-999,-999
145,2010-03-14,pm10,home,73,66,66,57,59,51,52,45,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,78,83,74,73,69
146,2010-03-14,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,62,58,63,54,74,141,151,121,98,71,78,-999,-999,-999,-999,-999
147,2010-03-15,pm10,home,67,59,58,50,45,45,37,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,194,251,263,237,221
